barcode,path,nac_path,mat_path,amb_path,time,sex,tissue,viallabel,pid,calculated.variables.pct_body_fat_change,calculated.variables.pct_body_lean_change,calculated.variables.pct_body_fluid_change,calculated.variables.lactate_change_dueto_train,calculated.variables.vo2_max_change,calculated.variables.coll_time_train,calculated.variables.deathtime_after_train,calculated.variables.frozetime_after_train
SRR25251652,/tolva/rat_attack/rat/count_matrices_SRR25251652/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251652/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251652/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251652/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,skm-vl,90252015603,10,3.4,-4.0,-0.4,6.9,3.92,189534,189183,189556
SRR25251653,/tolva/rat_attack/rat/count_matrices_SRR25251653/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251653/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251653/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251653/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,colon,90559016102,5,,,,,,179932,179663,179961
SRR25251654,/tolva/rat_attack/rat/count_matrices_SRR25251654/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251654/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251654/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251654/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,colon,90450016102,44,,,,,,183368,183160,183409
SRR25251655,/tolva/rat_attack/rat/count_matrices_SRR25251655/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251655/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251655/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251655/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,colon,90449016102,43,,,,,,182201,181978,182235
SRR25251656,/tolva/rat_attack/rat/count_matrices_SRR25251656/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251656/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251656/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251656/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,colon,90444016102,42,,,,,,183026,182833,183092
SRR25251657,/tolva/rat_attack/rat/count_matrices_SRR25251657/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251657/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251657/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251657/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,colon,90441016102,41,,,,,,179380,179187,179431
SRR25251658,/tolva/rat_attack/rat/count_matrices_SRR25251658/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251658/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251658/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251658/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,colon,90439016102,47,,,,,,183318,183141,183352
SRR25251659,/tolva/rat_attack/rat/count_matrices_SRR25251659/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251659/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251659/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251659/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,blood,90259013002,7,-2.2,4.5,-0.1,6.9,8.68,178652,178956,186291
SRR25251660,/tolva/rat_attack/rat/count_matrices_SRR25251660/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251660/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251660/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251660/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,colon,90430016102,49,,,,,,184251,184049,184298
SRR25251661,/tolva/rat_attack/rat/count_matrices_SRR25251661/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251661/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251661/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251661/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,colon,90426016102,20,,,,,,179435,179250,179488
SRR25251662,/tolva/rat_attack/rat/count_matrices_SRR25251662/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251662/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251662/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251662/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,colon,90423016102,21,,,,,,182709,182474,182799
SRR25251663,/tolva/rat_attack/rat/count_matrices_SRR25251663/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251663/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251663/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251663/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,colon,90422016102,35,,,,,,181520,181293,181564
SRR25251664,/tolva/rat_attack/rat/count_matrices_SRR25251664/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251664/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251664/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251664/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,colon,90421016102,36,,,,,,180169,179950,180209
SRR25251665,/tolva/rat_attack/rat/count_matrices_SRR25251665/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251665/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251665/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251665/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,colon,90420016102,37,-0.4,2.2,0.2,8.3,1.12,183608,183403,183625
SRR25251666,/tolva/rat_attack/rat/count_matrices_SRR25251666/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251666/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251666/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251666/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,colon,90239016102,14,1.1,-1.2,0.0,9.0,4.95,181459,181216,181502
SRR25251667,/tolva/rat_attack/rat/count_matrices_SRR25251667/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251667/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251667/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251667/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,colon,90237016102,15,1.7,-0.8,0.2,6.2,-6.16,178551,178300,178593
SRR25251668,/tolva/rat_attack/rat/count_matrices_SRR25251668/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251668/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251668/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251668/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,colon,90410016102,40,-0.8,2.0,-0.1,12.8,1.92,183689,183465,183718
SRR25251669,/tolva/rat_attack/rat/count_matrices_SRR25251669/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251669/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251669/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251669/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,adrnl,90449016002,43,,,,,,182055,181978,182166
SRR25251670,/tolva/rat_attack/rat/count_matrices_SRR25251670/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251670/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251670/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251670/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,adrnl,90444016002,42,,,,,,182882,182833,182979
SRR25251671,/tolva/rat_attack/rat/count_matrices_SRR25251671/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251671/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251671/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251671/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,colon,90229016102,17,0.0,-1.8,-0.4,5.0,-2.05,182508,182221,182580
SRR25251672,/tolva/rat_attack/rat/count_matrices_SRR25251672/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251672/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251672/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251672/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,colon,90227016102,18,-3.3,2.7,0.1,2.9,3.57,182369,182046,182396
SRR25251673,/tolva/rat_attack/rat/count_matrices_SRR25251673/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251673/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251673/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251673/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,blood,90252013001,10,3.4,-4.0,-0.4,6.9,3.92,188850,189183,198005
SRR25251674,/tolva/rat_attack/rat/count_matrices_SRR25251674/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251674/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251674/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251674/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,colon,90225016102,19,-5.5,3.7,-0.7,6.8,12.22,179231,178945,179270
SRR25251675,/tolva/rat_attack/rat/count_matrices_SRR25251675/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251675/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251675/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251675/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,colon,90223016102,46,-5.4,3.6,-0.3,6.2,18.35,182443,182114,182513
SRR25251676,/tolva/rat_attack/rat/count_matrices_SRR25251676/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251676/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251676/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251676/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,colon,90222016102,45,-5.8,4.6,-0.6,4.5,14.54,180918,180624,180964
SRR25251677,/tolva/rat_attack/rat/count_matrices_SRR25251677/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251677/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251677/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251677/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,colon,90218016102,22,-4.9,-5.0,-1.5,6.0,8.72,179943,179539,179987
SRR25251678,/tolva/rat_attack/rat/count_matrices_SRR25251678/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251678/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251678/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251678/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,colon,90217016102,23,1.8,6.9,1.6,7.7,-1.0,169660,169279,169733
SRR25251679,/tolva/rat_attack/rat/count_matrices_SRR25251679/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251679/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251679/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251679/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,adrnl,90587016002,24,,,,,,180865,180787,181016
SRR25251680,/tolva/rat_attack/rat/count_matrices_SRR25251680/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251680/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251680/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251680/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,adrnl,90585016002,25,,,,,,183022,182963,183181
SRR25251681,/tolva/rat_attack/rat/count_matrices_SRR25251681/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251681/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251681/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251681/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,adrnl,90581016002,26,,,,,,179466,179406,179644
SRR25251682,/tolva/rat_attack/rat/count_matrices_SRR25251682/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251682/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251682/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251682/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,adrnl,90578016002,27,,,,,,183947,183872,184054
SRR25251683,/tolva/rat_attack/rat/count_matrices_SRR25251683/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251683/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251683/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251683/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,adrnl,90576016002,32,,,,,,181515,181453,181621
SRR25251684,/tolva/rat_attack/rat/count_matrices_SRR25251684/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251684/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251684/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251684/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,blood,90251013001,11,2.4,-0.7,0.0,7.2,3.57,180670,181010,188517
SRR25251685,/tolva/rat_attack/rat/count_matrices_SRR25251685/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251685/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251685/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251685/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,adrnl,90571016002,0,,,,,,182726,182672,182874
SRR25251686,/tolva/rat_attack/rat/count_matrices_SRR25251686/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251686/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251686/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251686/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,adrnl,90567016002,33,,,,,,171195,171137,171248
SRR25251687,/tolva/rat_attack/rat/count_matrices_SRR25251687/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251687/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251687/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251687/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,adrnl,90283016002,2,-1.2,1.1,0.1,12.0,4.47,182964,182881,183038
SRR25251688,/tolva/rat_attack/rat/count_matrices_SRR25251688/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251688/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251688/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251688/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,adrnl,90281016002,29,-3.3,3.0,-0.7,5.4,1.5,180367,180278,180452
SRR25251689,/tolva/rat_attack/rat/count_matrices_SRR25251689/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251689/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251689/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251689/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,adrnl,90280016002,30,-2.1,2.6,-0.2,11.6,2.02,179132,179048,179274
SRR25251690,/tolva/rat_attack/rat/count_matrices_SRR25251690/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251690/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251690/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251690/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,adrnl,90441016002,41,,,,,,179237,179187,179288
